temp,humidity,windspeed,count
3.19,75.72,3.02,11
0.0,84.27,15.22,1
2.1,87.66,4.85,10
7.97,69.49,8.93,7
4.11,81.39,10.41,5
0.42,81.11,7.31,2
2.91,83.58,4.45,9
3.06,78.99,1.71,12
4.42,59.46,8.12,13
0.0,73.75,4.88,8
4.79,65.75,17.93,10
0.0,73.36,3.62,11
1.14,82.81,0.91,9
1.58,77.4,2.36,8
4.97,84.13,12.44,4
3.16,77.66,10.63,6
0.0,64.51,15.14,2
0.2,54.71,5.34,5
3.78,76.04,9.74,4
2.99,73.1,7.07,3
1.53,66.96,3.83,14
1.87,61.14,6.2,9
5.45,68.82,4.63,8
1.86,73.1,14.58,5
3.2,79.94,3.81,7
10.03,76.07,15.98,6
0.0,87.38,3.62,8
0.0,66.17,4.63,5
6.07,81.45,6.42,9
1.76,74.72,3.49,2
2.91,79.83,6.38,13
1.6,70.72,7.01,7
3.25,82.71,14.08,5
8.91,76.43,0.9,8
6.61,68.56,3.65,16
6.88,73.82,17.33,4
0.14,71.92,4.55,12
1.04,77.67,4.55,7
0.0,64.24,3.47,10
2.27,73.35,9.59,5
7.67,76.66,1.59,15
6.46,73.67,7.85,15
4.36,84.09,18.99,8
5.08,79.41,1.24,11
3.19,73.06,9.67,8
6.0,74.75,2.24,4
7.81,75.27,8.18,10
0.79,76.03,7.71,7
6.67,58.09,10.12,12
8.7,70.17,4.12,13
4.79,60.59,4.28,11
8.28,82.58,10.31,11
14.76,71.75,4.09,25
6.15,70.57,11.13,6
7.79,79.17,0.64,23
4.54,75.25,7.38,6
7.45,62.72,10.66,11
8.44,71.05,5.34,11
7.8,68.8,14.46,9
4.32,57.4,4.23,18
8.15,65.7,7.18,17
12.08,69.62,11.89,7
9.21,70.03,2.47,11
10.92,58.95,12.58,21
7.49,79.88,7.79,8
10.62,69.71,3.35,18
9.38,70.68,6.0,9
5.87,73.44,3.12,8
9.85,63.78,9.16,11
6.1,73.59,5.03,13
7.36,66.85,4.57,8
10.01,62.46,9.36,14
10.51,74.07,5.26,18
6.24,81.26,6.22,7
13.16,74.97,5.91,14
11.9,76.4,0.86,18
8.26,64.69,1.87,16
5.95,55.92,3.69,11
10.32,80.46,3.9,15
9.61,84.81,0.77,9
11.48,80.56,6.22,11
10.25,65.36,5.56,15
5.52,58.65,6.74,9
10.57,59.19,4.8,20
11.02,54.08,15.65,14
14.04,66.53,8.61,19
10.24,80.06,16.96,5
17.57,65.92,2.46,35
7.01,69.3,4.7,10
16.88,77.72,3.96,18
12.48,63.31,1.5,18
15.93,82.66,5.36,17
13.8,82.14,0.71,20
17.18,64.98,9.09,19
12.81,61.24,13.28,10
10.88,71.27,5.13,11
18.64,62.74,6.69,30
14.25,56.09,13.37,19
15.46,75.42,2.87,17
18.7,74.73,1.48,21
12.11,66.07,0.69,13
17.2,54.55,3.14,31
13.85,54.65,3.59,23
15.43,65.17,9.56,20
16.25,60.14,1.96,17
11.74,61.24,1.42,21
14.11,71.97,10.71,21
20.7,69.49,3.79,28
19.51,74.48,6.73,23
16.87,55.36,9.96,19
17.99,60.37,27.07,5
16.58,69.02,7.9,27
21.73,66.37,3.47,38
17.26,74.87,10.58,10
18.76,65.81,2.73,41
21.7,77.07,13.26,19
16.13,66.44,3.28,20
23.34,70.45,2.31,39
14.26,59.2,6.15,18
23.94,61.74,7.74,45
18.13,68.75,2.4,27
18.71,74.21,3.7,28
13.96,66.98,8.36,14
18.45,60.32,6.86,21
16.89,71.85,8.03,19
18.37,43.14,13.43,26
19.97,49.14,7.4,28
23.44,65.82,15.92,31
21.37,60.33,11.0,46
21.85,64.91,3.77,40
17.82,60.43,13.84,28
18.64,64.33,7.18,29
26.85,53.1,12.44,41
19.42,64.04,8.14,24
26.77,67.29,18.55,20
21.24,68.96,2.32,27
22.14,75.16,5.06,35
25.51,60.87,9.21,45
26.28,60.97,6.63,46
22.29,46.46,2.75,55
21.62,54.26,17.34,24
22.77,56.84,5.63,46
24.11,66.66,11.64,31
25.92,53.24,8.71,41
23.41,64.38,10.31,24
25.4,57.87,2.18,58
28.6,56.35,5.81,69
24.97,59.64,10.48,40
24.9,54.4,11.58,30
19.54,53.98,10.9,23
16.34,43.67,3.3,32
25.53,55.21,1.28,48
24.21,53.25,1.93,55
23.07,52.86,6.03,36
25.47,60.22,6.49,55
24.68,62.05,6.01,42
28.36,58.55,2.24,72
25.35,64.56,3.88,43
22.96,61.11,17.23,25
28.28,54.05,7.79,64
24.76,52.62,5.72,47
27.09,58.74,16.97,36
24.18,60.75,19.57,21
23.75,67.26,4.21,45
26.05,65.53,7.84,42
25.92,51.6,1.55,66
27.41,55.04,1.16,63
25.25,61.16,5.03,43
20.62,64.27,2.11,36
24.91,63.17,3.88,34
28.66,55.09,7.29,63
25.46,45.51,14.74,29
25.67,47.5,7.99,42
29.43,57.62,4.25,76
24.4,58.13,20.3,26
21.96,46.55,6.37,43
26.16,55.66,11.68,47
25.24,60.31,12.37,31
23.84,46.01,5.69,52
26.25,64.03,0.41,46
28.29,52.14,3.5,62
26.82,65.19,3.65,46
27.8,50.83,5.84,62
32.35,46.86,4.92,90
25.9,51.39,5.13,58
27.79,54.28,6.12,73
25.44,51.92,7.0,49
24.44,53.29,1.24,55
25.24,57.68,6.91,53
25.56,53.63,9.72,46
28.08,54.47,20.49,34
34.05,41.33,6.73,101
24.85,58.14,11.19,35
25.74,54.3,9.11,54
26.79,67.9,3.16,53
28.15,47.52,7.05,63
27.73,40.58,16.0,63
30.77,60.01,15.45,45
19.61,57.86,15.44,25
19.7,47.05,31.07,10
25.34,42.9,9.63,68
30.09,67.47,4.32,65
22.06,66.52,9.78,25
17.69,35.34,2.78,31
28.38,51.61,8.65,59
27.35,68.63,2.64,43
23.29,51.56,3.47,46
23.55,51.49,1.1,63
23.53,53.2,8.2,46
26.71,46.55,14.91,54
24.43,41.93,6.75,51
27.72,64.05,6.12,50
17.6,40.95,3.7,43
23.52,57.74,11.96,42
22.63,62.92,13.35,42
25.16,44.28,1.64,67
24.23,48.57,7.21,46
28.14,65.75,11.67,46
20.08,60.38,4.29,33
25.7,51.26,1.38,72
27.14,65.9,2.52,60
30.93,66.02,16.55,41
23.81,58.61,13.03,36
26.12,49.35,14.17,46
19.62,53.33,1.93,42
17.74,59.03,11.59,36
27.33,55.33,17.27,28
24.66,64.45,3.5,49
28.09,44.8,5.28,96
20.31,45.19,7.44,28
25.86,58.7,8.36,37
29.77,53.43,4.48,73
25.29,52.46,12.52,36
24.72,43.44,9.36,60
23.78,57.86,2.93,54
18.9,57.4,11.96,29
27.53,63.17,5.58,36
21.49,58.62,9.65,31
24.68,57.13,3.15,54
18.33,67.74,3.32,25
19.32,47.95,1.27,42
27.01,62.87,13.65,37
21.5,45.34,11.17,46
26.74,52.14,7.47,49
21.98,49.28,1.86,45
16.53,65.38,15.21,8
24.56,58.74,9.52,49
19.95,59.3,4.48,34
23.64,50.69,8.0,51
21.44,57.3,5.47,36
16.56,53.73,9.52,20
21.51,63.06,2.69,40
27.42,52.21,0.75,72
22.13,70.93,8.9,35
20.3,47.04,9.93,40
23.51,54.14,1.27,46
20.73,74.17,0.42,39
20.54,57.43,7.53,29
16.45,50.55,9.13,26
20.23,62.98,5.3,21
22.45,57.58,2.86,43
16.64,54.86,20.57,12
23.23,52.94,8.55,38
18.48,84.02,13.52,12
15.9,60.02,2.29,30
21.36,46.79,14.91,34
17.3,74.31,8.32,25
20.24,67.42,19.23,9
16.89,56.57,9.65,17
17.38,55.4,6.67,15
18.84,68.42,5.83,17
18.03,61.23,3.61,31
10.97,47.96,5.88,26
13.39,77.84,9.77,7
19.33,60.24,10.98,24
15.94,75.85,3.14,23
14.56,74.28,1.65,24
11.85,56.22,7.82,14
12.48,72.66,1.19,13
9.45,59.36,5.97,17
15.01,49.81,1.89,32
13.31,61.52,10.67,13
12.0,68.27,4.46,22
14.49,61.56,4.93,17
15.58,62.97,1.54,28
20.56,74.75,12.64,23
9.54,66.63,7.22,14
17.34,59.2,7.41,23
16.58,71.73,1.97,11
11.12,67.87,1.07,17
13.86,46.29,3.12,25
11.67,70.05,4.37,17
13.4,69.93,3.04,19
17.17,67.13,19.28,15
14.25,74.27,12.87,7
13.76,61.92,6.09,24
10.74,70.16,3.34,11
7.38,55.1,2.34,19
11.01,71.06,5.88,17
15.06,83.59,7.59,21
6.66,60.17,4.19,21
7.88,62.22,8.39,10
11.23,62.78,3.92,19
7.71,69.66,2.31,13
8.09,60.27,8.41,12
9.01,72.31,1.02,19
5.99,75.87,1.64,17
6.98,73.52,2.7,12
11.82,55.26,3.67,25
5.61,77.52,9.79,9
4.55,77.21,1.55,10
7.27,76.5,4.94,17
11.18,73.0,7.65,19
8.22,71.92,7.19,9
7.24,78.57,9.79,7
8.59,85.84,5.06,10
3.05,62.97,3.57,8
9.6,79.36,14.21,10
9.1,70.19,3.45,19
6.55,69.98,3.06,9
10.63,58.86,2.87,16
4.07,69.01,2.78,5
10.68,63.44,16.47,14
7.6,67.84,18.3,12
5.97,62.9,10.64,14
6.77,68.22,8.65,5
6.36,68.68,3.06,14
10.19,72.83,4.13,15
3.16,59.26,1.34,8
3.96,60.73,4.97,13
9.21,75.31,1.81,17
4.18,66.15,6.82,11
8.53,81.24,3.27,10
10.8,74.55,7.25,6
4.37,77.71,2.82,16
7.49,84.25,1.1,11
1.86,70.59,2.43,6
7.47,68.57,7.71,10
5.68,80.24,8.08,4
6.39,77.44,7.5,15
2.92,71.95,6.75,13
0.0,84.67,6.09,5
6.15,71.93,9.38,6
0.0,73.98,0.44,5
3.49,73.97,15.96,6
7.17,66.4,4.87,8
4.83,74.58,9.43,7
10.0,85.21,5.71,13
7.15,77.67,3.22,9
2.03,74.42,4.58,6
3.99,72.95,2.3,4
3.69,76.95,2.67,9
0.0,80.37,8.35,5
0.87,79.3,6.85,4
1.94,71.83,0.97,8
0.0,77.14,2.76,3
3.64,78.43,4.85,4
2.69,66.58,5.73,5
0.0,76.03,20.13,2
4.55,57.43,6.72,9
5.44,78.62,0.81,15
3.93,80.08,5.96,5
2.23,80.81,1.86,8
4.94,71.7,5.03,13
5.18,77.36,21.36,3
4.03,86.3,3.93,14
0.61,86.24,10.97,3
3.89,74.72,5.91,7
6.63,76.08,15.47,7
1.24,83.87,8.76,10
9.31,62.98,11.96,9
1.43,72.41,7.64,4
3.1,85.68,3.88,7
0.98,82.8,14.28,5
3.67,77.95,7.04,6
0.0,62.95,4.09,3
1.38,74.59,3.22,7
0.0,70.25,7.22,13
3.45,77.61,12.66,6
6.05,68.47,8.12,11
5.03,66.72,4.35,12
0.0,58.38,7.9,4
9.28,84.65,10.23,9
4.07,71.65,1.28,7
0.89,76.07,1.88,4
3.74,74.76,9.57,6
3.84,66.2,1.81,11
1.36,64.63,5.03,5
4.0,66.61,6.37,8
1.64,68.83,2.47,9
2.31,77.5,5.19,8
1.53,68.14,6.44,9
0.0,88.43,13.04,3
4.16,82.62,12.13,8
5.55,80.81,7.2,9
5.41,73.32,3.58,9
6.41,86.32,12.31,7
5.0,72.4,12.6,8
2.52,73.82,3.16,2
6.72,75.36,6.74,11
0.22,79.53,4.1,5
1.69,78.94,7.38,7
1.6,69.96,2.96,12
7.83,69.41,10.15,11
7.52,78.71,7.41,8
6.26,79.22,2.97,12
8.13,70.26,9.55,16
2.39,60.61,3.55,10
6.19,71.56,1.0,13
4.89,78.1,2.43,6
7.92,87.46,10.93,3
5.16,63.33,16.68,11
4.48,69.39,16.95,5
7.39,69.58,3.74,18
8.53,83.43,5.02,12
4.03,72.19,4.17,10
5.99,65.1,5.77,13
3.14,76.71,1.74,8
0.0,68.88,3.82,13
7.21,62.2,6.76,13
8.58,64.73,10.96,17
7.69,85.62,7.19,10
1.21,74.69,4.85,5
6.16,72.35,2.48,9
0.72,69.36,11.41,3
11.64,73.56,1.51,18
4.44,73.33,1.85,10
11.63,73.28,8.86,13
10.87,71.73,9.73,10
5.5,77.62,0.4,16
4.97,70.71,4.88,11
9.6,62.56,0.82,11
6.19,65.33,5.12,11
9.2,54.25,4.31,15
7.63,86.15,14.39,7
3.91,76.69,7.97,8
2.75,62.99,8.16,6
10.3,67.23,12.84,8
8.12,64.23,13.16,12
8.33,81.51,6.47,10
12.27,57.66,3.47,26
13.89,69.77,10.56,15
9.75,67.83,10.2,9
9.73,75.15,8.8,8
12.45,67.54,6.45,15
7.07,54.15,5.08,15
12.01,66.04,13.19,8
13.19,60.11,4.3,21
13.78,68.36,3.33,22
6.13,79.03,4.83,7
9.85,53.47,2.9,23
9.7,60.82,10.23,15
12.84,62.63,6.45,20
14.18,63.83,0.88,32
17.43,72.63,7.99,23
11.66,65.15,4.96,18
11.86,69.7,5.9,24
17.01,61.2,7.05,23
14.65,67.87,3.9,25
17.77,72.08,3.3,21
15.04,59.83,8.82,19
10.91,71.77,2.07,17
10.59,65.76,2.62,18
10.14,73.54,3.13,11
16.99,63.39,11.3,19
18.77,67.88,13.54,15
20.96,64.33,3.11,29
18.15,63.71,2.67,35
19.31,66.38,6.4,22
14.29,68.43,4.95,18
12.77,53.97,10.36,20
18.99,75.27,8.33,24
17.9,48.75,17.59,18
17.17,57.98,2.77,28
18.22,62.53,10.25,17
18.23,66.42,4.31,22
21.31,75.56,2.52,28
21.55,47.91,4.25,58
19.5,58.55,4.62,40
20.6,45.43,12.73,44
19.81,62.53,1.41,47
17.08,64.29,3.19,26
20.93,74.68,6.18,31
14.67,62.75,2.38,22
22.21,69.98,16.46,27
15.66,66.13,18.18,15
20.29,57.82,5.81,19
17.09,49.87,8.84,28
21.48,63.19,14.72,34
19.9,48.89,5.22,35
15.41,71.03,8.48,23
21.64,59.22,2.12,45
18.83,69.93,0.92,23
23.39,56.37,11.1,32
20.93,62.21,5.47,37
22.29,61.59,17.82,23
18.41,59.41,3.62,34
19.69,56.16,1.96,40
20.25,62.62,10.36,27
24.37,51.92,16.88,37
27.0,49.52,2.14,70
19.72,69.0,2.74,38
25.53,64.73,14.34,38
15.96,59.31,21.52,12
19.04,71.97,8.53,18
19.91,56.37,3.36,46
18.88,68.97,13.5,15
18.34,59.66,4.69,28
24.48,49.93,3.45,50
22.75,72.79,3.88,31
24.68,65.81,9.44,21
25.76,56.8,6.06,48
24.62,63.46,8.19,34
25.94,54.3,10.56,40
23.89,64.05,4.89,40
20.67,38.18,11.5,33
27.54,49.04,5.89,59
22.72,64.92,3.93,32
21.81,54.99,1.57,45
24.2,58.54,4.72,45
22.12,46.01,15.35,36
23.72,71.47,10.19,20
26.12,66.12,8.15,29
26.24,54.9,2.32,67
22.61,53.17,3.83,36
23.95,64.56,9.23,42
28.73,72.1,10.87,34
27.1,63.79,10.35,39
31.93,73.45,7.05,56
29.34,48.62,3.06,67
29.32,49.37,10.89,68
21.81,46.35,3.8,44
28.34,59.32,10.99,45
25.97,57.13,4.73,29
24.55,54.45,17.23,32
26.78,62.08,4.35,43
29.18,65.4,4.28,71
27.92,43.28,5.51,65
23.84,50.66,3.09,54
28.76,61.95,2.63,66
24.68,51.6,3.01,50
27.29,48.91,13.99,34
25.78,63.41,2.79,59
26.08,44.91,4.31,60
29.07,52.77,22.8,25
23.69,57.78,11.22,36
32.68,50.54,11.09,66
21.42,61.37,20.59,17
25.11,50.53,5.39,63
28.04,66.33,0.99,67
28.7,54.03,10.39,62
26.67,60.4,4.96,51
26.81,60.98,22.94,24
28.22,49.99,0.85,80
26.3,38.57,2.64,56
31.18,57.89,3.69,80
29.52,55.58,5.47,77
29.61,59.45,1.79,86
24.09,53.2,7.6,48
26.74,51.58,3.52,56
26.06,71.1,11.74,33
23.92,43.27,14.64,28
28.0,60.94,4.52,49
25.28,50.49,8.52,49
28.83,52.43,5.85,78
23.62,52.6,5.53,41
31.95,48.74,1.66,115
24.07,59.77,5.3,46
27.37,66.37,10.93,35
29.04,59.04,7.74,56
24.9,56.15,2.7,58
29.12,47.47,1.67,80
22.82,59.55,5.15,41
30.8,72.71,3.15,67
26.42,52.47,3.47,48
24.52,52.56,3.2,55
25.35,51.14,5.91,54
28.6,51.78,8.94,72
24.34,33.79,3.05,67
23.76,59.06,2.94,40
25.26,49.13,1.96,69
22.31,43.08,6.66,40
31.21,62.07,10.75,51
23.96,47.46,5.36,48
28.05,53.49,8.97,62
26.09,68.01,12.84,29
22.4,45.09,6.99,51
25.23,44.2,2.76,68
27.49,58.7,2.5,75
24.47,65.84,2.9,42
28.5,44.14,18.63,47
27.86,60.1,22.18,22
27.43,61.58,4.38,58
23.18,40.56,12.4,41
21.19,63.53,13.95,21
22.46,64.26,1.7,53
24.76,54.87,17.93,32
25.67,67.49,4.81,56
17.38,66.68,4.62,27
23.73,58.53,2.03,41
24.09,54.21,18.71,24
22.63,50.16,6.17,47
27.19,57.77,17.48,31
24.43,62.75,13.37,41
26.95,55.73,4.44,55
22.21,40.87,6.32,51
25.52,68.73,3.42,45
27.45,60.23,3.77,57
26.32,55.81,8.06,57
18.94,65.84,9.97,26
21.29,71.32,0.95,46
20.85,36.85,0.99,58
23.18,62.88,3.86,48
23.6,48.13,7.23,47
18.85,63.69,14.1,16
21.4,60.86,6.1,35
14.96,65.07,4.79,19
25.16,56.14,8.86,47
19.12,45.3,2.72,44
20.64,56.84,6.21,31
19.36,63.85,5.27,27
23.54,68.87,6.58,30
11.4,51.53,12.92,15
19.67,69.28,1.17,35
19.22,56.04,5.5,27
17.98,64.28,9.95,22
24.33,57.46,8.44,33
16.29,63.16,1.29,32
21.07,69.0,0.98,33
19.63,52.22,9.45,31
22.15,56.76,1.23,30
16.16,63.84,6.3,25
15.77,81.74,12.34,13
21.05,55.79,1.58,40
18.84,79.19,17.54,15
12.73,79.07,9.23,18
15.54,62.42,30.47,12
18.11,60.99,3.97,30
19.26,58.01,14.54,24
14.51,63.17,4.33,14
7.6,52.63,6.01,20
17.7,63.44,3.35,25
12.27,76.2,5.8,22
9.67,59.51,11.22,8
7.02,62.64,17.95,6
17.75,51.13,2.8,31
15.49,67.91,6.72,15
14.22,67.2,3.72,24
18.86,65.77,6.99,18
16.4,63.7,12.38,22
19.13,63.26,3.99,25
9.89,69.79,8.17,8
13.76,65.71,2.65,16
8.81,68.64,13.08,8
12.77,68.01,10.2,15
12.5,75.45,3.07,14
14.93,72.04,3.01,18
12.98,68.34,15.11,9
14.51,79.11,21.39,8
14.55,70.5,3.19,32
18.7,77.74,11.27,17
11.09,72.33,4.47,16
9.01,52.9,15.13,10
12.38,78.24,4.66,10
9.03,69.05,9.64,15
15.69,67.72,6.56,20
10.2,70.54,0.66,16
9.16,65.7,2.83,23
9.25,70.43,9.51,13
12.62,64.04,8.72,16
9.8,79.13,7.22,10
8.16,68.18,18.38,6
14.9,66.19,10.74,12
7.15,62.01,9.83,8
9.64,71.71,0.65,17
11.3,71.21,11.12,6
4.27,72.97,1.37,13
10.43,61.79,5.81,21
5.64,57.35,1.39,9
11.1,75.31,8.32,16
5.57,82.33,12.73,8
10.36,62.39,5.45,14
11.43,83.45,5.59,7
10.53,73.15,2.59,25
8.53,70.96,12.58,10
6.92,67.97,1.53,12
5.73,60.21,6.57,14
11.71,79.32,5.39,15
5.04,65.35,7.73,14
3.87,65.44,10.37,4
8.83,79.74,5.15,9
4.29,56.87,11.17,8
3.68,59.87,5.67,8
2.06,72.03,7.54,6
4.8,74.64,2.2,10
5.86,76.29,4.16,11
6.7,70.11,1.22,15
8.69,92.88,6.12,10
7.28,70.93,9.96,7
5.0,71.01,4.96,8
4.85,66.59,5.42,8
6.85,74.06,7.83,4
9.02,78.09,8.46,6
5.46,82.89,1.16,9
3.56,61.44,3.55,12
1.88,71.48,1.38,16
0.41,77.12,4.25,10
6.64,78.33,16.18,4
6.27,73.77,10.06,10
6.17,78.14,5.8,10
3.96,67.41,19.23,8
8.47,86.42,7.3,9
2.71,81.97,26.23,2
6.94,63.35,6.46,6
3.87,65.58,3.54,6
2.08,65.87,2.04,11
5.61,79.73,9.32,4
4.99,64.09,4.22,13
4.76,71.78,6.45,12
3.86,78.12,8.29,6
3.44,74.01,2.81,10
10.66,76.66,7.21,9
6.99,66.11,5.02,10
5.55,79.44,1.47,10
3.67,69.82,8.61,17
6.31,72.16,9.43,8
4.8,76.7,14.18,5
3.28,75.65,2.1,6
2.26,75.05,21.7,3
2.89,68.88,3.07,8
0.0,72.51,0.76,8
3.71,74.95,5.99,3
1.59,63.95,7.73,10
7.82,71.27,5.19,13
3.08,78.08,2.07,5
0.0,64.77,3.96,8
2.86,84.25,7.4,4
0.0,85.16,23.82,4
4.42,65.04,2.17,15
3.88,85.86,3.51,9
5.88,73.84,1.67,7
0.65,78.33,4.25,8
3.13,71.0,5.48,9
0.0,82.34,11.69,4
5.17,78.19,7.51,10
4.65,68.41,15.68,9
4.61,65.58,5.67,11
3.16,63.19,0.15,9
4.43,76.35,7.77,13
8.04,79.39,1.06,17
2.41,79.99,11.44,7
3.73,73.8,5.67,8
0.1,65.44,3.38,6
0.81,69.2,1.92,10
3.76,83.83,3.81,9
6.84,70.69,5.47,10
2.82,75.66,19.7,5
2.95,65.85,5.12,10
2.5,77.09,6.89,9
2.19,70.68,5.35,6
4.75,82.65,6.9,8
0.0,80.4,6.59,3
7.87,70.18,5.75,14
2.12,73.06,3.28,7
6.37,69.59,9.57,6
0.49,62.56,2.17,7
6.4,66.98,8.35,13
6.51,75.34,9.7,8
5.74,76.28,0.82,9
1.71,74.78,1.98,11
5.55,71.08,0.96,6
1.36,80.87,13.76,7
4.27,73.82,3.69,6
8.23,78.84,13.25,5
7.65,58.93,4.39,21
5.43,41.63,2.35,19
2.58,75.18,3.14,6
7.57,61.4,6.5,21
5.83,70.99,9.62,11
0.0,70.17,5.9,4
8.38,85.17,11.16,3
6.1,75.55,5.02,15
9.92,73.56,5.48,16
3.17,78.81,2.96,3
0.0,74.94,2.69,8
7.59,68.21,10.09,8
7.78,80.32,2.18,11
1.99,62.74,4.38,11
4.28,74.07,10.44,10
15.64,58.97,1.19,39
6.62,72.85,14.0,9
9.89,72.63,2.38,14
5.91,84.36,14.04,9
1.76,58.29,2.18,3
7.69,65.86,10.07,8
7.57,77.11,3.61,14
7.34,73.06,20.21,13
8.38,71.68,4.76,16
9.69,62.44,1.91,14
8.62,65.21,8.35,11
5.46,79.75,3.95,13
10.9,69.22,8.98,9
3.77,72.49,13.89,9
3.66,68.41,10.27,9
12.21,59.71,1.11,29
11.7,76.49,2.13,24
10.2,72.88,7.03,14
6.38,87.14,7.58,10
8.63,60.41,1.72,18
10.16,74.96,2.34,16
6.36,57.72,14.61,5
9.12,69.31,3.26,12
13.5,75.7,9.57,11
16.02,51.14,12.55,20
10.68,65.91,3.16,14
14.41,62.88,5.33,19
6.59,61.6,9.59,7
14.52,70.13,1.1,23
10.33,75.85,4.55,10
13.87,65.65,13.45,18
12.41,68.19,7.44,13
17.31,67.29,7.51,16
10.93,66.22,11.2,9
15.65,57.32,3.56,22
13.13,74.73,2.26,12
13.7,68.05,7.14,20
13.83,68.68,3.79,15
12.05,58.89,3.59,20
14.75,61.5,2.19,15
14.81,63.59,8.3,21
15.93,52.55,4.88,17
15.67,51.15,2.24,37
18.01,59.68,11.68,19
18.6,68.49,4.32,27
12.88,58.92,8.44,19
18.84,55.82,17.03,20
12.88,57.28,11.55,18
18.41,59.98,15.8,13
18.71,60.63,11.39,31
11.32,80.61,4.57,7
17.54,71.55,2.81,17
16.06,71.15,4.38,22
15.39,72.13,4.64,21
21.92,54.62,13.83,32
16.1,52.67,3.87,32
15.84,53.43,1.74,30
18.69,72.79,6.84,21
20.72,57.57,5.99,24
18.43,51.78,2.94,37
22.55,58.18,4.16,51
20.84,59.55,16.13,29
12.9,63.45,8.27,13
18.04,63.15,4.44,33
18.13,54.36,2.92,37
21.44,66.31,21.95,12
12.32,55.56,18.39,14
28.03,59.27,10.87,46
22.16,65.86,4.82,36
21.19,55.08,2.8,41
24.47,55.51,2.89,49
28.14,64.65,4.77,58
23.89,52.9,3.86,60
24.3,56.54,5.68,48
22.02,63.92,5.47,32
21.38,75.77,2.42,35
20.54,64.04,2.5,34
19.66,62.83,4.47,29
20.24,63.16,5.36,42
18.41,50.19,15.22,23
22.4,59.57,7.14,32
17.73,58.28,6.94,26
23.51,60.96,7.35,37
22.98,59.19,12.82,33
23.69,61.17,40.0,14
21.83,55.51,3.61,41
32.77,58.35,20.84,38
27.76,47.94,1.51,83
20.09,55.09,4.51,46
24.66,68.66,2.19,37
22.28,59.97,9.37,37
21.19,57.14,11.32,37
20.34,72.37,1.75,21
25.79,46.2,12.32,49
22.57,48.11,7.48,45
27.64,70.59,10.4,40
27.84,57.15,13.59,45
29.1,54.75,9.57,62
22.53,47.0,1.43,56
26.62,60.08,4.15,61
27.2,60.77,1.64,69
23.99,47.57,0.73,61
23.2,55.12,2.06,56
30.44,53.48,4.43,82
26.39,58.13,19.79,24
27.7,47.05,5.61,62
23.42,65.95,7.52,27
22.31,63.19,3.71,39
24.34,52.88,4.86,46
25.76,53.99,6.05,48
23.01,54.57,4.65,50
26.25,49.37,8.71,57
21.28,52.0,3.38,50
23.05,53.33,1.52,57
28.49,68.34,1.19,54
28.34,62.96,10.72,36
25.41,62.82,0.33,61
23.59,58.26,4.79,54
23.61,46.32,2.14,57
25.61,54.89,8.94,50
28.71,62.95,5.75,43
29.6,45.09,5.86,69
25.36,60.22,6.25,50
23.42,73.68,6.09,41
27.71,63.57,1.51,61
24.46,66.37,3.89,31
25.4,56.79,2.7,57
30.94,62.77,3.15,73
29.46,49.27,6.16,69
27.46,61.37,10.77,35
23.18,60.24,10.51,27
27.63,57.32,6.98,63
30.19,65.53,4.09,73
25.87,50.69,5.85,47
31.04,53.51,9.59,70
30.85,55.78,3.13,76
31.95,46.8,5.67,85
27.86,56.86,3.69,66
28.68,41.32,3.09,97
31.14,63.46,5.41,65
28.21,55.49,4.1,72
25.33,50.97,7.1,39
25.45,48.5,4.15,52
27.47,53.33,5.03,64
22.84,60.75,1.51,50
26.24,59.66,9.9,36
29.9,49.68,10.03,59
19.99,48.6,2.69,41
31.11,60.67,2.91,100
29.81,49.68,6.4,79
25.0,56.0,3.8,48
27.94,56.56,6.93,65
26.25,58.13,14.32,34
29.86,62.56,2.81,71
29.04,45.65,10.44,64
21.81,40.53,2.4,46
27.69,51.35,3.13,65
25.22,70.38,6.44,44
26.0,72.22,8.64,35
23.47,70.77,14.03,26
30.8,54.66,17.34,39
28.58,42.03,4.47,83
23.14,37.62,5.62,66
21.25,51.54,7.2,36
23.99,54.96,5.43,56
26.33,67.05,4.43,46
25.64,63.68,3.6,47
28.56,58.65,8.72,50
27.05,49.82,14.1,40
27.46,49.35,1.33,52
25.41,59.18,4.73,44
20.13,62.83,1.37,34
23.58,60.5,8.35,41
27.21,49.2,3.07,70
23.74,62.79,12.81,31
25.26,61.11,5.02,62
22.66,49.26,8.43,23
20.38,51.67,2.76,33
22.95,63.58,6.25,34
24.1,56.32,6.2,47
21.05,71.03,7.53,27
22.15,62.46,3.4,46
19.89,54.69,12.06,25
25.9,58.63,7.22,40
21.5,59.35,13.65,27
26.58,53.16,1.54,53
26.64,51.82,6.29,66
21.64,64.87,4.87,30
18.69,66.17,17.59,11
15.29,64.38,8.86,26
16.95,71.82,5.5,20
17.07,55.51,8.48,24
25.15,73.38,3.99,36
21.18,52.93,7.75,37
21.82,52.19,24.25,22
13.81,46.36,3.57,30
16.69,57.03,6.21,23
22.76,56.72,2.97,50
20.77,65.11,2.55,26
19.28,63.02,10.52,28
21.23,51.68,2.03,42
24.25,58.24,7.66,46
18.48,58.57,10.07,20
19.16,47.5,4.12,44
19.34,54.02,13.33,21
25.74,55.87,12.54,51
12.06,73.67,4.1,13
20.21,63.89,1.74,38
17.62,67.83,8.09,17
19.46,50.71,5.37,47
